Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
3070681727.801559,149184888.60441038,0
7235091.8825994395,149184888.60441038,0
157326491.56680375,149184888.60441038,0
3178949731.487535,149184888.60441038,0
0.0,149184888.60441038,0
15433403.72256244,149184888.60441038,0
1051627.5497525006,149184888.60441038,0
9996078.769536562,149184888.60441038,0
101506287.59423861,149184888.60441038,0
20923598.716054514,149184888.60441038,0
989531616.5438262,149184888.60441038,0
1243381623.6045365,149184888.60441038,0
115687052.7078014,149184888.60441038,0
619030577.2875215,149184888.60441038,0
252372325.69436932,149184888.60441038,0
92098442.24958645,149184888.60441038,0
88780361.016808,149184888.60441038,0
96355400.8299652,149184888.60441038,0
275635382.0980411,149184888.60441038,0
12596536.606427852,149184888.60441038,0
17870481.043796808,149184888.60441038,0
101438247.90133634,149184888.60441038,0
213717083.0233198,149184888.60441038,0
232010418.00988495,149184888.60441038,0
69305295.9066469,149184888.60441038,0
2322331212.1429234,149184888.60441038,0
3698164514.4653425,149184888.60441038,0
107352194.31302401,149184888.60441038,0
132684447.65476823,149184888.60441038,0
1352423582.1106,149184888.60441038,0
178420278.24087894,149184888.60441038,0
81026198.04362614,149184888.60441038,0
13244151.137482423,149184888.60441038,0
94867275.03193855,149184888.60441038,0
147333489.60967243,149184888.60441038,0
98024500.17345387,149184888.60441038,0
253658427.31689858,149184888.60441038,0
69763181.40576488,149184888.60441038,0
36299901.91434451,149184888.60441038,0
168311572.398156,149184888.60441038,0
42452616.90554489,149184888.60441038,0
572520229.4483112,149184888.60441038,0
108584680.22875282,149184888.60441038,0
67246266.84558234,149184888.60441038,0
598559951.9570282,149184888.60441038,0
401472915.92260087,149184888.60441038,0
1166649272.5718806,149184888.60441038,0
2701025342.2222033,149184888.60441038,0
2647358835.2377405,149184888.60441038,0
262049505.91534522,149184888.60441038,0
181944099.3598295,149184888.60441038,0
44067687.69380364,149184888.60441038,0
279323921.31759214,149184888.60441038,0
44580664.07568984,149184888.60441038,0
3008588561.809104,149184888.60441038,0
386275295.5121494,149184888.60441038,0
7025199.343363249,149184888.60441038,0
89074303.11312513,149184888.60441038,0
0.0,149184888.60441038,0
190022702.20100275,149184888.60441038,0
2565717.674076622,149184888.60441038,0
103742744.33044022,149184888.60441038,0
90125779.08687158,149184888.60441038,0
598246591.9339513,149184888.60441038,0
191868729.22311234,149184888.60441038,0
4673337.161779477,149184888.60441038,0
139200770.34923095,149184888.60441038,0
16390415.022189487,149184888.60441038,0
15146171.26937913,149184888.60441038,0
2570112922.943065,149184888.60441038,0
2531753055.1609263,149184888.60441038,0
571899871.7588943,149184888.60441038,0
164583832.4104824,149184888.60441038,0
144663475.0411843,149184888.60441038,0
736919847.3489244,149184888.60441038,0
2171228607.0358186,149184888.60441038,0
277380542.05209297,149184888.60441038,0
99168113.64601932,149184888.60441038,0
17600744.516959593,149184888.60441038,0
2838966998.5009236,149184888.60441038,0
277699032.63863003,149184888.60441038,0
341155224.26464283,149184888.60441038,0
140452929.15074423,149184888.60441038,0
49820511.75509231,149184888.60441038,0
155562179.85053474,149184888.60441038,0
181348317.99022663,149184888.60441038,0
36595152.15752205,149184888.60441038,0
157259312.5179648,149184888.60441038,0
26852507.384737074,149184888.60441038,0
2624090334.58348,149184888.60441038,0
77126886.4007625,149184888.60441038,0
1155810274.9929447,149184888.60441038,0
129425015.37613747,149184888.60441038,0
185273815.56305808,149184888.60441038,0
18841509.029861398,149184888.60441038,0
2675528451.360708,149184888.60441038,0
78195899.19058646,149184888.60441038,0
116898853.57152547,149184888.60441038,0
23789564.782907687,149184888.60441038,0
0.0,149184888.60441038,0
92157298.24126841,149184888.60441038,0
138662011.66127542,149184888.60441038,0
23106950.905543555,149184888.60441038,0
2447145395.0564857,149184888.60441038,0
53446276.016838074,149184888.60441038,0
220239942.0543557,149184888.60441038,0
74962512.55633028,149184888.60441038,0
41216573.858693324,149184888.60441038,0
29189888.110918377,149184888.60441038,0
2769064872.178999,149184888.60441038,0
163126444.76779187,149184888.60441038,0
456150872.76931846,149184888.60441038,0
3070412806.117306,149184888.60441038,0
240249598.39519012,149184888.60441038,0
134104159.8933273,149184888.60441038,0
138764964.78420857,149184888.60441038,0
64168891.50221114,149184888.60441038,0
289879239.0314032,149184888.60441038,0
155470422.77386326,149184888.60441038,0
28010939.647004053,149184888.60441038,0
2997353323.972778,149184888.60441038,0
100575506.75925463,149184888.60441038,0
28863609.15203543,149184888.60441038,0
15901441.47279469,149184888.60441038,0
60640767.01875902,149184888.60441038,0
19988642.763576765,149184888.60441038,0
97285880.91418609,149184888.60441038,0
148340243.15783522,149184888.60441038,0
84706853.24934609,149184888.60441038,0
1283217022.6091883,149184888.60441038,0
15988279.052771915,149184888.60441038,0
56087790.66572927,149184888.60441038,0
54213041.70569505,149184888.60441038,0
12522788.228604265,149184888.60441038,0
337907113.68982077,149184888.60441038,0
6760138.525811437,149184888.60441038,0
4290307.22691971,149184888.60441038,0
1426656303.0708477,149184888.60441038,0
3754330643.7398806,149184888.60441038,0
5252950.495355509,149184888.60441038,0
2164945325.326066,149184888.60441038,0
36254045.079629846,149184888.60441038,0
169284483.38984135,149184888.60441038,0
234278748.13812864,149184888.60441038,0
11197742.784054236,149184888.60441038,0
1426285362.7812898,149184888.60441038,0
408401114.69590837,149184888.60441038,0
38414693.08352459,149184888.60441038,0
372683938.8074197,149184888.60441038,0
708738444.1219379,149184888.60441038,0
111690515.26105897,149184888.60441038,0
72677541.29837647,149184888.60441038,0
31771185.740920763,149184888.60441038,0
795295.4077692049,149184888.60441038,0
3777363.132716892,149184888.60441038,0
661287892.960575,149184888.60441038,0
222060011.48752016,149184888.60441038,0
34732511.67198235,149184888.60441038,0
987099120.1996126,149184888.60441038,0
25401682.187489964,149184888.60441038,0
1706787624.399954,149184888.60441038,0
3401504278.7778983,149184888.60441038,0
112789327.90109734,149184888.60441038,0
2901605439.0350246,149184888.60441038,0
3210463188.286112,149184888.60441038,0
34304345.5525865,149184888.60441038,0
138453468.35178068,149184888.60441038,0
3740005493.739983,149184888.60441038,0
3720073911.5877943,149184888.60441038,0
113057628.89807683,149184888.60441038,0
2143793650.6011505,149184888.60441038,0
3048820843.2087693,149184888.60441038,0
224237879.08286667,149184888.60441038,0
62274523.5350066,149184888.60441038,0
2373582039.4288945,149184888.60441038,0
216639963.29615095,149184888.60441038,0
116592654.96909893,149184888.60441038,0
354941848.9422864,149184888.60441038,0
38382914.76733366,149184888.60441038,0
499468099.8653449,149184888.60441038,0
80356753.85682681,149184888.60441038,0
27222746.091018558,149184888.60441038,0
13110120.948437266,149184888.60441038,0
135028223.60280445,149184888.60441038,0
24398561.638582453,149184888.60441038,0
72211814.7647968,149184888.60441038,0
133525873.9215863,149184888.60441038,0
661498050.8790693,149184888.60441038,0
3538993103.410803,149184888.60441038,0
165644596.8538655,149184888.60441038,0
137256618.80850938,149184888.60441038,0
9404822.76691037,149184888.60441038,0
58217076.60028189,149184888.60441038,0
3037543687.986539,149184888.60441038,0
0.0,149184888.60441038,0
938126378.4127896,149184888.60441038,0
51367866.75816331,149184888.60441038,0
23784666.37809522,149184888.60441038,0
2815891.840428591,149184888.60441038,0
138748503.5691362,149184888.60441038,0
28301109.564337537,149184888.60441038,0
80975472.68344769,149184888.60441038,0
80046842.9569082,149184888.60441038,0
12447850.475489205,149184888.60441038,0
76798906.17172174,149184888.60441038,0
5560506.538066488,149184888.60441038,0
487142577.7949969,149184888.60441038,0
96016738.12340432,149184888.60441038,0
122913840.11828658,149184888.60441038,0
159483595.03744325,149184888.60441038,0
195561103.584674,149184888.60441038,0
873817.3659390705,149184888.60441038,0
2327649147.343536,149184888.60441038,0
736863308.8508856,149184888.60441038,0
2824794694.9211893,149184888.60441038,0
199801382.62879327,149184888.60441038,0
167547363.30616778,149184888.60441038,0
459534845.97046083,149184888.60441038,0
2306599460.512399,149184888.60441038,0
17141035.030967936,149184888.60441038,0
102674106.30914032,149184888.60441038,0
232150301.36028916,149184888.60441038,0
44016960.50241649,149184888.60441038,0
111608654.34710905,149184888.60441038,0
69230226.00457267,149184888.60441038,0
83587516.4303815,149184888.60441038,0
122307177.64498621,149184888.60441038,0
2645690375.6053624,149184888.60441038,0
